text,label,label_id,text_preprocessed,tokens,stems
"enggak bakalan kelewat kalau malam pasti makan di sini , apalagi kalau ada pa pri bisa sambil curhat hehe . kalau teman-teman mau ke sini alamat nya ada di jalan haurpancuh dekat kampus unpad dipatiukur . dicoba wajib ! ayam bakar juara nya mantapp rasanya tidak kalah sama restoran gede .",positive,2,enggak bakalan kelewat kalau malam makan sini kalau pa pri curhat hehe kalau teman teman mau sini alamat nya jalan haurpancuh dekat kampus unpad dipatiukur dicoba wajib ayam bakar juara nya mantapp rasanya kalah sama restoran gede,"['enggak', 'bakalan', 'kelewat', 'kalau', 'malam', 'makan', 'sini', 'kalau', 'pa', 'pri', 'curhat', 'hehe', 'kalau', 'teman', 'teman', 'mau', 'sini', 'alamat', 'nya', 'jalan', 'haurpancuh', 'dekat', 'kampus', 'unpad', 'dipatiukur', 'dicoba', 'wajib', 'ayam', 'bakar', 'juara', 'nya', 'mantapp', 'rasanya', 'kalah', 'sama', 'restoran', 'gede']","['enggak', 'bakal', 'lewat', 'kalau', 'malam', 'makan', 'sini', 'kalau', 'pa', 'pri', 'curhat', 'hehe', 'kalau', 'teman', 'teman', 'mau', 'sini', 'alamat', 'nya', 'jalan', 'haurpancuh', 'dekat', 'kampus', 'unpad', 'dipatiukur', 'coba', 'wajib', 'ayam', 'bakar', 'juara', 'nya', 'mantapp', 'rasa', 'kalah', 'sama', 'restoran', 'gede']"
"tapi justru incumbent takut kalau sampai demoktat gabung dengan gerindra , cuma kadang demokrat tidak mau kalah pamor dan jadi folower di pilpres .",negative,0,justru incumbent takut kalau demoktat gabung gerindra cuma kadang demokrat mau kalah pamor jadi folower pilpres,"['justru', 'incumbent', 'takut', 'kalau', 'demoktat', 'gabung', 'gerindra', 'cuma', 'kadang', 'demokrat', 'mau', 'kalah', 'pamor', 'jadi', 'folower', 'pilpres']","['justru', 'incumbent', 'takut', 'kalau', 'demoktat', 'gabung', 'gerindra', 'cuma', 'kadang', 'demokrat', 'mau', 'kalah', 'pamor', 'jadi', 'folower', 'pilpres']"
rumah makan ini menyediakan berbagai jenis sambal yang enak dan tonjok pedas nya . makanan yang disajikan merupakan makanan khas sunda .,positive,2,rumah makan menyediakan berbagai jenis sambal enak tonjok pedas nya makanan disajikan merupakan makanan khas sunda,"['rumah', 'makan', 'menyediakan', 'berbagai', 'jenis', 'sambal', 'enak', 'tonjok', 'pedas', 'nya', 'makanan', 'disajikan', 'merupakan', 'makanan', 'khas', 'sunda']","['rumah', 'makan', 'sedia', 'bagai', 'jenis', 'sambal', 'enak', 'tonjok', 'pedas', 'nya', 'makan', 'saji', 'rupa', 'makan', 'khas', 'sunda']"
cinta,positive,2,cinta,['cinta'],['cinta']
steak dengan rasa yang super lezat harga yang di tawarkan standar namun porsi yang diberikan cukup besar,positive,2,steak rasa super lezat harga tawarkan standar porsi diberikan cukup besar,"['steak', 'rasa', 'super', 'lezat', 'harga', 'tawarkan', 'standar', 'porsi', 'diberikan', 'cukup', 'besar']","['steak', 'rasa', 'super', 'lezat', 'harga', 'tawar', 'standar', 'porsi', 'beri', 'cukup', 'besar']"
"saya tidak suka dengan kinerja jokowi , jangan pilih dia lagi menjadi presiden",negative,0,suka kinerja jokowi jangan pilih menjadi presiden,"['suka', 'kinerja', 'jokowi', 'jangan', 'pilih', 'menjadi', 'presiden']","['suka', 'kerja', 'jokowi', 'jangan', 'pilih', 'jadi', 'presiden']"
"cina gila . otak nya di pantat ! biasa hidup di hutan sih , jadi tidak bisa hidup bertetangga",negative,0,cina gila otak nya pantat biasa hidup hutan sih jadi hidup bertetangga,"['cina', 'gila', 'otak', 'nya', 'pantat', 'biasa', 'hidup', 'hutan', 'sih', 'jadi', 'hidup', 'bertetangga']","['cina', 'gila', 'otak', 'nya', 'pantat', 'biasa', 'hidup', 'hutan', 'sih', 'jadi', 'hidup', 'tetangga']"
tangkap fadli zon sudah jelas-jelas provokator sana - sini,negative,0,tangkap fadli zon jelas jelas provokator sana sini,"['tangkap', 'fadli', 'zon', 'jelas', 'jelas', 'provokator', 'sana', 'sini']","['tangkap', 'fadli', 'zon', 'jelas', 'jelas', 'provokator', 'sana', 'sini']"
semoga partai yang bertabiat pengkhianat tersebut jadi partai kerdil,negative,0,semoga partai bertabiat pengkhianat tersebut jadi partai kerdil,"['semoga', 'partai', 'bertabiat', 'pengkhianat', 'tersebut', 'jadi', 'partai', 'kerdil']","['moga', 'partai', 'tabiat', 'khianat', 'sebut', 'jadi', 'partai', 'kerdil']"
"mampus kau keluarga ratu sabu , ratu gendut , itu karma buat kau yang sok suci sok bersih , ternyata keluarga mu biadab rupanya air mata buaya , mampus kau tidak ada yang simpati sama kau anjing !",negative,0,mampus kau keluarga ratu sabu ratu gendut karma buat kau sok suci sok bersih ternyata keluarga mu biadab rupanya air mata buaya mampus kau simpati sama kau anjing,"['mampus', 'kau', 'keluarga', 'ratu', 'sabu', 'ratu', 'gendut', 'karma', 'buat', 'kau', 'sok', 'suci', 'sok', 'bersih', 'ternyata', 'keluarga', 'mu', 'biadab', 'rupanya', 'air', 'mata', 'buaya', 'mampus', 'kau', 'simpati', 'sama', 'kau', 'anjing']","['mampus', 'kau', 'keluarga', 'ratu', 'sabu', 'ratu', 'gendut', 'karma', 'buat', 'kau', 'sok', 'suci', 'sok', 'bersih', 'nyata', 'keluarga', 'mu', 'biadab', 'rupa', 'air', 'mata', 'buaya', 'mampus', 'kau', 'simpati', 'sama', 'kau', 'anjing']"
"wah . kacau nih , mending dah dukung ridwan kamil kalau dedi mulyadi jadi wakil nya dedi mizwar facewithtearsofjoy rollingonthefloorlaughing",negative,0,wah kacau nih mending dah dukung ridwan kamil kalau dedi mulyadi jadi wakil nya dedi mizwar facewithtearsofjoy rollingonthefloorlaughing,"['wah', 'kacau', 'nih', 'mending', 'dah', 'dukung', 'ridwan', 'kamil', 'kalau', 'dedi', 'mulyadi', 'jadi', 'wakil', 'nya', 'dedi', 'mizwar', 'facewithtearsofjoy', 'rollingonthefloorlaughing']","['wah', 'kacau', 'nih', 'mending', 'dah', 'dukung', 'ridwan', 'kamil', 'kalau', 'dedi', 'mulyadi', 'jadi', 'wakil', 'nya', 'dedi', 'mizwar', 'facewithtearsofjoy', 'rollingonthefloorlaughing']"
jangan lupa coblos pdip partai dellation ingin della begitu ; lantai ;,neutral,1,jangan lupa coblos pdip partai dellation della lantai,"['jangan', 'lupa', 'coblos', 'pdip', 'partai', 'dellation', 'della', 'lantai']","['jangan', 'lupa', 'coblos', 'pdip', 'partai', 'dellation', 'della', 'lantai']"
untuk lebih jelas nya kami sarankan kepada kamu menghubungi jne melalui kontak center di : 021 2927 8888 ataupun melalui email di : customercare.co.id untuk menanyakan status dari barang yang kamu kirim -,neutral,1,lebih jelas nya sarankan kamu menghubungi jne melalui kontak center 021 2927 88 ataupun melalui email customercare co id menanyakan status barang kamu kirim,"['lebih', 'jelas', 'nya', 'sarankan', 'kamu', 'menghubungi', 'jne', 'melalui', 'kontak', 'center', '021', '2927', '88', 'ataupun', 'melalui', 'email', 'customercare', 'co', 'id', 'menanyakan', 'status', 'barang', 'kamu', 'kirim']","['lebih', 'jelas', 'nya', 'saran', 'kamu', 'hubung', 'jne', 'lalu', 'kontak', 'center', '021', '2927', '88', 'atau', 'lalu', 'email', 'customercare', 'co', 'id', 'tanya', 'status', 'barang', 'kamu', 'kirim']"
"mi bakso nya enak rasanya . macam macam pilihan nya . yang suka pedas pasti senang makan di sini . ada bakso , ceker , bado goreng , bakso telor , bakso super pedas . mie nya ada mi biasa , mi hijau , mi hitam . sayang nya lambat banget layanan nya sepertinya kurang jumlah pelayan nya . anak dan suami sudah tidak sabar . maybe lain kalau beli sama gojek saja . biar tidak tunggu lama .",positive,2,mi bakso nya enak rasanya macam macam pilihan nya suka pedas senang makan sini bakso ceker bado goreng bakso telor bakso super pedas mie nya mi biasa mi hijau mi hitam sayang nya lambat banget layanan nya sepertinya kurang jumlah pelayan nya anak suami sabar maybe kalau beli sama gojek biar tunggu lama,"['mi', 'bakso', 'nya', 'enak', 'rasanya', 'macam', 'macam', 'pilihan', 'nya', 'suka', 'pedas', 'senang', 'makan', 'sini', 'bakso', 'ceker', 'bado', 'goreng', 'bakso', 'telor', 'bakso', 'super', 'pedas', 'mie', 'nya', 'mi', 'biasa', 'mi', 'hijau', 'mi', 'hitam', 'sayang', 'nya', 'lambat', 'banget', 'layanan', 'nya', 'sepertinya', 'kurang', 'jumlah', 'pelayan', 'nya', 'anak', 'suami', 'sabar', 'maybe', 'kalau', 'beli', 'sama', 'gojek', 'biar', 'tunggu', 'lama']","['mi', 'bakso', 'nya', 'enak', 'rasa', 'macam', 'macam', 'pilih', 'nya', 'suka', 'pedas', 'senang', 'makan', 'sini', 'bakso', 'ceker', 'bado', 'goreng', 'bakso', 'telor', 'bakso', 'super', 'pedas', 'mie', 'nya', 'mi', 'biasa', 'mi', 'hijau', 'mi', 'hitam', 'sayang', 'nya', 'lambat', 'banget', 'layan', 'nya', 'seperti', 'kurang', 'jumlah', 'layan', 'nya', 'anak', 'suami', 'sabar', 'maybe', 'kalau', 'beli', 'sama', 'gojek', 'biar', 'tunggu', 'lama']"
"profile picture nya sih hijab , tapi komentar nya selalu menyudutkan dan menghina orang lain . memang ada ya ajaran nabi besar seperti itu ?",negative,0,profile picture nya sih hijab komentar nya selalu menyudutkan menghina orang memang ajaran nabi besar,"['profile', 'picture', 'nya', 'sih', 'hijab', 'komentar', 'nya', 'selalu', 'menyudutkan', 'menghina', 'orang', 'memang', 'ajaran', 'nabi', 'besar']","['profile', 'picture', 'nya', 'sih', 'hijab', 'komentar', 'nya', 'selalu', 'sudut', 'hina', 'orang', 'memang', 'ajar', 'nabi', 'besar']"
"saya dan seorang teman janjian untuk makan siang di tempat ini . tempat nya cukup nyaman untuk bersantap siang dan bercengkrama bersama teman . untuk menu , tentunya sama saja dengan outlet kfc yang lain , namun kalau di trans stusio mal ini tempat nya lebih luas .",positive,2,seorang teman janjian makan siang tempat tempat nya cukup nyaman bersantap siang bercengkrama bersama teman menu tentunya sama outlet kfc kalau trans stusio mal tempat nya lebih luas,"['seorang', 'teman', 'janjian', 'makan', 'siang', 'tempat', 'tempat', 'nya', 'cukup', 'nyaman', 'bersantap', 'siang', 'bercengkrama', 'bersama', 'teman', 'menu', 'tentunya', 'sama', 'outlet', 'kfc', 'kalau', 'trans', 'stusio', 'mal', 'tempat', 'nya', 'lebih', 'luas']","['orang', 'teman', 'janji', 'makan', 'siang', 'tempat', 'tempat', 'nya', 'cukup', 'nyaman', 'santap', 'siang', 'bercengkrama', 'sama', 'teman', 'menu', 'tentu', 'sama', 'outlet', 'kfc', 'kalau', 'trans', 'stusio', 'mal', 'tempat', 'nya', 'lebih', 'luas']"
kasihan anak anak sekarang tontonan nya tidak sesuai dengan umur nya,negative,0,kasihan anak anak sekarang tontonan nya sesuai umur nya,"['kasihan', 'anak', 'anak', 'sekarang', 'tontonan', 'nya', 'sesuai', 'umur', 'nya']","['kasihan', 'anak', 'anak', 'sekarang', 'tonton', 'nya', 'sesuai', 'umur', 'nya']"
tempat nya cukup ramai . shabu2 nya lumayan enak . tapi soal harga lumayan mahal . pelayan nya juga ramah,positive,2,tempat nya cukup ramai shabu2 nya lumayan enak soal harga lumayan mahal pelayan nya ramah,"['tempat', 'nya', 'cukup', 'ramai', 'shabu2', 'nya', 'lumayan', 'enak', 'soal', 'harga', 'lumayan', 'mahal', 'pelayan', 'nya', 'ramah']","['tempat', 'nya', 'cukup', 'ramai', 'shabu2', 'nya', 'lumayan', 'enak', 'soal', 'harga', 'lumayan', 'mahal', 'layan', 'nya', 'ramah']"
produk nya unik sekali jarang ditemui di tempat-tempat lain,positive,2,produk nya unik sekali jarang ditemui tempat tempat,"['produk', 'nya', 'unik', 'sekali', 'jarang', 'ditemui', 'tempat', 'tempat']","['produk', 'nya', 'unik', 'sekali', 'jarang', 'temu', 'tempat', 'tempat']"
"3x kali kita ditelpon untuk proses mengikuti naik klaim nya , dan tinggal 18 / 05 / 2017 info akan ditransfer penggantian nya",neutral,1,3x kali ditelpon proses mengikuti naik klaim nya tinggal 18 05 2017 info ditransfer penggantian nya,"['3x', 'kali', 'ditelpon', 'proses', 'mengikuti', 'naik', 'klaim', 'nya', 'tinggal', '18', '05', '2017', 'info', 'ditransfer', 'penggantian', 'nya']","['3x', 'kali', 'telpon', 'proses', 'ikut', 'naik', 'klaim', 'nya', 'tinggal', '18', '05', '2017', 'info', 'transfer', 'ganti', 'nya']"
"saya mau melaporkan keluhan saya , saya pakai jasa gosend dari tokopedia , barang sudah diambil gojek tetapi malah di bawa kabur .",negative,0,mau melaporkan keluhan pakai jasa gosend tokopedia barang diambil gojek malah bawa kabur,"['mau', 'melaporkan', 'keluhan', 'pakai', 'jasa', 'gosend', 'tokopedia', 'barang', 'diambil', 'gojek', 'malah', 'bawa', 'kabur']","['mau', 'lapor', 'keluh', 'pakai', 'jasa', 'gosend', 'tokopedia', 'barang', 'ambil', 'gojek', 'malah', 'bawa', 'kabur']"
"kecewa sangat ketika pakaian baru menjadi kotor , karena dipakai salat id di lapangan berlumpur akibat hujan semalam .",negative,0,kecewa sangat pakaian baru menjadi kotor dipakai salat id lapangan berlumpur akibat hujan semalam,"['kecewa', 'sangat', 'pakaian', 'baru', 'menjadi', 'kotor', 'dipakai', 'salat', 'id', 'lapangan', 'berlumpur', 'akibat', 'hujan', 'semalam']","['kecewa', 'sangat', 'pakai', 'baru', 'jadi', 'kotor', 'pakai', 'salat', 'id', 'lapang', 'lumpur', 'akibat', 'hujan', 'malam']"
"tempat yang sangat enak untuk berkumpul , terlebih salah satu pemilik nya adalah teman saya . sehingga saya benar-benar mengetahui kualitas barista dan chef di sana",positive,2,tempat sangat enak berkumpul terlebih salah satu pemilik nya teman benar benar mengetahui kualitas barista chef sana,"['tempat', 'sangat', 'enak', 'berkumpul', 'terlebih', 'salah', 'satu', 'pemilik', 'nya', 'teman', 'benar', 'benar', 'mengetahui', 'kualitas', 'barista', 'chef', 'sana']","['tempat', 'sangat', 'enak', 'kumpul', 'lebih', 'salah', 'satu', 'milik', 'nya', 'teman', 'benar', 'benar', 'tahu', 'kualitas', 'barista', 'chef', 'sana']"
"nasi goreng nya enak dan kepedasan nya bisa disesuaikan dengan level nya cobalah nasi goreng preman , gangster dan yakuza , baru berani pedes nya sampai level merisaukan saja",positive,2,nasi goreng nya enak kepedasan nya disesuaikan level nya cobalah nasi goreng preman gangster yakuza baru berani pedes nya level merisaukan,"['nasi', 'goreng', 'nya', 'enak', 'kepedasan', 'nya', 'disesuaikan', 'level', 'nya', 'cobalah', 'nasi', 'goreng', 'preman', 'gangster', 'yakuza', 'baru', 'berani', 'pedes', 'nya', 'level', 'merisaukan']","['nasi', 'goreng', 'nya', 'enak', 'pedas', 'nya', 'sesuai', 'level', 'nya', 'coba', 'nasi', 'goreng', 'preman', 'gangster', 'yakuza', 'baru', 'berani', 'pedes', 'nya', 'level', 'risau']"
"tipikal restoran padang biasanya . apabila dibandingkan dengan saingan nya seperti sederhana , maka di simpang raya yang menu yang juara nya adalah ayam bakar , dan ayam pop - nya . resto simpang raya di dago ini cukup luas , dan difasilitasi tempat parkir yang luas pula .",positive,2,tipikal restoran padang biasanya apabila dibandingkan saingan nya sederhana simpang raya menu juara nya ayam bakar ayam pop nya resto simpang raya dago cukup luas difasilitasi tempat parkir luas,"['tipikal', 'restoran', 'padang', 'biasanya', 'apabila', 'dibandingkan', 'saingan', 'nya', 'sederhana', 'simpang', 'raya', 'menu', 'juara', 'nya', 'ayam', 'bakar', 'ayam', 'pop', 'nya', 'resto', 'simpang', 'raya', 'dago', 'cukup', 'luas', 'difasilitasi', 'tempat', 'parkir', 'luas']","['tipikal', 'restoran', 'padang', 'biasa', 'apabila', 'banding', 'saing', 'nya', 'sederhana', 'simpang', 'raya', 'menu', 'juara', 'nya', 'ayam', 'bakar', 'ayam', 'pop', 'nya', 'resto', 'simpang', 'raya', 'dago', 'cukup', 'luas', 'fasilitas', 'tempat', 'parkir', 'luas']"
"yang rendah itu otak lo , lo bodoh tolol dipelihara , yang nyungsep itu lo , lo orang mana sih kok bodoh banget jadi orang .",negative,0,rendah otak lo lo bodoh tolol dipelihara nyungsep lo lo orang mana sih kok bodoh banget jadi orang,"['rendah', 'otak', 'lo', 'lo', 'bodoh', 'tolol', 'dipelihara', 'nyungsep', 'lo', 'lo', 'orang', 'mana', 'sih', 'kok', 'bodoh', 'banget', 'jadi', 'orang']","['rendah', 'otak', 'lo', 'lo', 'bodoh', 'tolol', 'pelihara', 'nyungsep', 'lo', 'lo', 'orang', 'mana', 'sih', 'kok', 'bodoh', 'banget', 'jadi', 'orang']"
ini ada restoran favorit saya . letak nya tidak jauh dari kesan saya di dago . coba deh dendeng nya yang lezat atau gulai tunjang nya yang berbumbu . dijamin ketagihan . menu andalan lainnya adalah belut balado hijau nya yang pedas nya mantap . lokasi nya strategis di jalan tubagus ismail yang ramai sekali setiap hari nya .,positive,2,restoran favorit letak nya jauh kesan dago coba deh dendeng nya lezat gulai tunjang nya berbumbu dijamin ketagihan menu andalan lainnya belut balado hijau nya pedas nya mantap lokasi nya strategis jalan tubagus ismail ramai sekali hari nya,"['restoran', 'favorit', 'letak', 'nya', 'jauh', 'kesan', 'dago', 'coba', 'deh', 'dendeng', 'nya', 'lezat', 'gulai', 'tunjang', 'nya', 'berbumbu', 'dijamin', 'ketagihan', 'menu', 'andalan', 'lainnya', 'belut', 'balado', 'hijau', 'nya', 'pedas', 'nya', 'mantap', 'lokasi', 'nya', 'strategis', 'jalan', 'tubagus', 'ismail', 'ramai', 'sekali', 'hari', 'nya']","['restoran', 'favorit', 'letak', 'nya', 'jauh', 'kesan', 'dago', 'coba', 'deh', 'dendeng', 'nya', 'lezat', 'gulai', 'tunjang', 'nya', 'bumbu', 'jamin', 'tagih', 'menu', 'andal', 'lain', 'belut', 'balado', 'hijau', 'nya', 'pedas', 'nya', 'mantap', 'lokasi', 'nya', 'strategis', 'jalan', 'tubagus', 'ismail', 'ramai', 'sekali', 'hari', 'nya']"
"tempat romantis buat berduaan dengan pemandangan kota bandung di malam hari yang indah , makanan eropa nya pun enak rasanya ,",positive,2,tempat romantis buat berduaan pemandangan kota bandung malam hari indah makanan eropa nya enak rasanya,"['tempat', 'romantis', 'buat', 'berduaan', 'pemandangan', 'kota', 'bandung', 'malam', 'hari', 'indah', 'makanan', 'eropa', 'nya', 'enak', 'rasanya']","['tempat', 'romantis', 'buat', 'dua', 'pandang', 'kota', 'bandung', 'malam', 'hari', 'indah', 'makan', 'eropa', 'nya', 'enak', 'rasa']"
aku lebih menyukai produk xiaomi,positive,2,aku lebih menyukai produk xiaomi,"['aku', 'lebih', 'menyukai', 'produk', 'xiaomi']","['aku', 'lebih', 'suka', 'produk', 'xiaomi']"
"saya suka banget tempat ini . sayang nya pas ksini , hujan melanda . jadi tidak bisa dicoba romantis nya di luar . chocolate gateau nya teh terbaik banget . cappuccino nya juga pas sekali ditambah dengan seksi nya 3d art. rekomendasi tempat !",positive,2,suka banget tempat sayang nya pas ksini hujan melanda jadi dicoba romantis nya luar chocolate gateau nya teh terbaik banget cappuccino nya pas sekali ditambah seksi nya 3d art rekomendasi tempat,"['suka', 'banget', 'tempat', 'sayang', 'nya', 'pas', 'ksini', 'hujan', 'melanda', 'jadi', 'dicoba', 'romantis', 'nya', 'luar', 'chocolate', 'gateau', 'nya', 'teh', 'terbaik', 'banget', 'cappuccino', 'nya', 'pas', 'sekali', 'ditambah', 'seksi', 'nya', '3d', 'art', 'rekomendasi', 'tempat']","['suka', 'banget', 'tempat', 'sayang', 'nya', 'pas', 'ksini', 'hujan', 'landa', 'jadi', 'coba', 'romantis', 'nya', 'luar', 'chocolate', 'gateau', 'nya', 'teh', 'baik', 'banget', 'cappuccino', 'nya', 'pas', 'sekali', 'tambah', 'seksi', 'nya', '3d', 'art', 'rekomendasi', 'tempat']"
revisi uu ormas akan dimasukkan sebagai prolegnas pada bulan sidang januari ini . kesepakatan nya begitu dengan baleg,neutral,1,revisi uu ormas dimasukkan prolegnas bulan sidang januari kesepakatan nya baleg,"['revisi', 'uu', 'ormas', 'dimasukkan', 'prolegnas', 'bulan', 'sidang', 'januari', 'kesepakatan', 'nya', 'baleg']","['revisi', 'uu', 'ormas', 'masuk', 'prolegnas', 'bulan', 'sidang', 'januari', 'sepakat', 'nya', 'baleg']"
"halo kali ini saya berkunjung ke bakso boedjangan yang berada di ciwalk - cihampelas walk . tempat nya nyaman , bakso nya enak dan lezat . saya mencoba bakso yang isi mozzarella , wih . mantap . tidak lupa saya pesan juga es durian kesepian , mantap . selamat makan dan terima kasih .",positive,2,halo kali berkunjung bakso boedjangan berada ciwalk cihampelas walk tempat nya nyaman bakso nya enak lezat mencoba bakso isi mozzarella wih mantap lupa pesan es durian kesepian mantap selamat makan terima kasih,"['halo', 'kali', 'berkunjung', 'bakso', 'boedjangan', 'berada', 'ciwalk', 'cihampelas', 'walk', 'tempat', 'nya', 'nyaman', 'bakso', 'nya', 'enak', 'lezat', 'mencoba', 'bakso', 'isi', 'mozzarella', 'wih', 'mantap', 'lupa', 'pesan', 'es', 'durian', 'kesepian', 'mantap', 'selamat', 'makan', 'terima', 'kasih']","['halo', 'kali', 'kunjung', 'bakso', 'boedjangan', 'ada', 'ciwalk', 'cihampelas', 'walk', 'tempat', 'nya', 'nyaman', 'bakso', 'nya', 'enak', 'lezat', 'coba', 'bakso', 'isi', 'mozzarella', 'wih', 'mantap', 'lupa', 'pesan', 'es', 'durian', 'sepi', 'mantap', 'selamat', 'makan', 'terima', 'kasih']"
"tempat makan nya enak banget , arsitektur bangunan juga unik . pas banget buat foto hehe . jika kita turun ke bawah ada halaman yang memang indah banget cocok deh buat siang - sore hari kalau malam tidak kelihatan hehe . makanan nya juga enak , harga nya si standar harga kafelah pas di kantong . untuk ke sini lumayan butuh waktu dan tenaga , lokasi ada di dago kiri dan jalan nya .",positive,2,tempat makan nya enak banget arsitektur bangunan unik pas banget buat foto hehe turun bawah halaman memang indah banget cocok deh buat siang sore hari kalau malam kelihatan hehe makanan nya enak harga nya si standar harga kafelah pas kantong sini lumayan butuh waktu tenaga lokasi dago kiri jalan nya,"['tempat', 'makan', 'nya', 'enak', 'banget', 'arsitektur', 'bangunan', 'unik', 'pas', 'banget', 'buat', 'foto', 'hehe', 'turun', 'bawah', 'halaman', 'memang', 'indah', 'banget', 'cocok', 'deh', 'buat', 'siang', 'sore', 'hari', 'kalau', 'malam', 'kelihatan', 'hehe', 'makanan', 'nya', 'enak', 'harga', 'nya', 'si', 'standar', 'harga', 'kafelah', 'pas', 'kantong', 'sini', 'lumayan', 'butuh', 'waktu', 'tenaga', 'lokasi', 'dago', 'kiri', 'jalan', 'nya']","['tempat', 'makan', 'nya', 'enak', 'banget', 'arsitektur', 'bangun', 'unik', 'pas', 'banget', 'buat', 'foto', 'hehe', 'turun', 'bawah', 'halaman', 'memang', 'indah', 'banget', 'cocok', 'deh', 'buat', 'siang', 'sore', 'hari', 'kalau', 'malam', 'lihat', 'hehe', 'makan', 'nya', 'enak', 'harga', 'nya', 'si', 'standar', 'harga', 'kafe', 'pas', 'kantong', 'sini', 'lumayan', 'butuh', 'waktu', 'tenaga', 'lokasi', 'dago', 'kiri', 'jalan', 'nya']"
kami dengan keluarga besar merayakan malam tahun baru makan malam di restoran mosaic . menu makanan nya enak dan beragam . terima kasih buat manajer resto pak rifa,positive,2,keluarga besar merayakan malam tahun baru makan malam restoran mosaic menu makanan nya enak beragam terima kasih buat manajer resto pak rifa,"['keluarga', 'besar', 'merayakan', 'malam', 'tahun', 'baru', 'makan', 'malam', 'restoran', 'mosaic', 'menu', 'makanan', 'nya', 'enak', 'beragam', 'terima', 'kasih', 'buat', 'manajer', 'resto', 'pak', 'rifa']","['keluarga', 'besar', 'raya', 'malam', 'tahun', 'baru', 'makan', 'malam', 'restoran', 'mosaic', 'menu', 'makan', 'nya', 'enak', 'agam', 'terima', 'kasih', 'buat', 'manajer', 'resto', 'pak', 'rifa']"
"sebenarnya sudah ada kepikiran untuk merayakan ulang tahun istri tercinta di restoran ini karena sebelumnya sudah pernah ke sini juga dan mendapat hasil yang baik , awal nya saya melakukan reservasi terlebih dahulu melalui telepon dan disetujui untuk membuat kejutan birthday , dibantu dengan salah seorang pegawai nya mbak della sehingga mendapat pelayanan yang baik , momen birthday yang mengesankan , pemandangan yang bagus serta nyanyian selamat ulang tahun dari accoustic .",positive,2,sebenarnya kepikiran merayakan ulang tahun istri tercinta restoran sebelumnya pernah sini mendapat hasil baik awal nya melakukan reservasi terlebih melalui telepon disetujui membuat kejutan birthday dibantu salah seorang pegawai nya mbak della mendapat pelayanan baik momen birthday mengesankan pemandangan bagus nyanyian selamat ulang tahun accoustic,"['sebenarnya', 'kepikiran', 'merayakan', 'ulang', 'tahun', 'istri', 'tercinta', 'restoran', 'sebelumnya', 'pernah', 'sini', 'mendapat', 'hasil', 'baik', 'awal', 'nya', 'melakukan', 'reservasi', 'terlebih', 'melalui', 'telepon', 'disetujui', 'membuat', 'kejutan', 'birthday', 'dibantu', 'salah', 'seorang', 'pegawai', 'nya', 'mbak', 'della', 'mendapat', 'pelayanan', 'baik', 'momen', 'birthday', 'mengesankan', 'pemandangan', 'bagus', 'nyanyian', 'selamat', 'ulang', 'tahun', 'accoustic']","['benar', 'pikir', 'raya', 'ulang', 'tahun', 'istri', 'cinta', 'restoran', 'belum', 'pernah', 'sini', 'dapat', 'hasil', 'baik', 'awal', 'nya', 'laku', 'reservasi', 'lebih', 'lalu', 'telepon', 'tuju', 'buat', 'kejut', 'birthday', 'bantu', 'salah', 'orang', 'pegawai', 'nya', 'mbak', 'della', 'dapat', 'layan', 'baik', 'momen', 'birthday', 'kesan', 'pandang', 'bagus', 'nyanyi', 'selamat', 'ulang', 'tahun', 'accoustic']"
"terbagi menjadi stand-stand makanan . sistem pembayaran nya dengan menukarkan uang tunai dahulu dengan uang kertas . dan apabila sisa , tidak bisa diuangkan kembali . rasa dan harga makanan standart , rata-rata dimulai dari 25 ribu .",positive,2,terbagi menjadi stand stand makanan sistem pembayaran nya menukarkan uang tunai uang kertas apabila sisa diuangkan rasa harga makanan standart rata rata dimulai 25 ribu,"['terbagi', 'menjadi', 'stand', 'stand', 'makanan', 'sistem', 'pembayaran', 'nya', 'menukarkan', 'uang', 'tunai', 'uang', 'kertas', 'apabila', 'sisa', 'diuangkan', 'rasa', 'harga', 'makanan', 'standart', 'rata', 'rata', 'dimulai', '25', 'ribu']","['bagi', 'jadi', 'stand', 'stand', 'makan', 'sistem', 'bayar', 'nya', 'tukar', 'uang', 'tunai', 'uang', 'kertas', 'apabila', 'sisa', 'uang', 'rasa', 'harga', 'makan', 'standart', 'rata', 'rata', 'mulai', '25', 'ribu']"
"bebek nya empuk banget . bumbu sangat meresap sampai ke dalam , buka restoran juga sampai malam , cocok untuk nongkrong",positive,2,bebek nya empuk banget bumbu sangat meresap buka restoran malam cocok nongkrong,"['bebek', 'nya', 'empuk', 'banget', 'bumbu', 'sangat', 'meresap', 'buka', 'restoran', 'malam', 'cocok', 'nongkrong']","['bebek', 'nya', 'empuk', 'banget', 'bumbu', 'sangat', 'resap', 'buka', 'restoran', 'malam', 'cocok', 'nongkrong']"
"selamat siang , biaya administrasi rek simpedes rp 5.500 , - / bulan . terima kasih era",neutral,1,selamat siang biaya administrasi rek simpedes rp 5 500 bulan terima kasih era,"['selamat', 'siang', 'biaya', 'administrasi', 'rek', 'simpedes', 'rp', '5', '500', 'bulan', 'terima', 'kasih', 'era']","['selamat', 'siang', 'biaya', 'administrasi', 'rek', 'simpedes', 'rp', '5', '500', 'bulan', 'terima', 'kasih', 'era']"
